id,title,artist,timestamp,score
49vzuiR9YheTFslIuO4JRV,Ffunny Ffriends,Unknown Mortal Orchestra,1552184651,1
2J4obtL5oOmstcOfq5UW3C,Passing Out Pieces,Mac DeMarco,1552184818,1
1osYkIYegkLLnPutvItBta,Finger,Ty Segall,1552184993,1
5Nv8GtZ2u87p2RuWoZKZkC,The Popcorn - Live At Dallas Memorial Auditorium / 1968,James Brown,1552185334,1
5cpB6MXX1RmdVHnTLcKtHC,Go with It,The Internet,1552185615,1
5hqh0JUxRShhqdaxu7wlz5,Park,Isaiah Rashad,1552186047,1
5SNKVs6NDmZfayWsFMFj93,On My Hometown / Nobody Else,Dom Kennedy,1552186306,1
403SoB5RK59MkWQpeMRJLR,O-hashi 2,Bugseed,1552186411,1
2yqyHvg1tjhy0Ban31x7ih,"Find Me, Pt.2",Ivan Ave,1552186835,1
4HWIwnpTzT2VzVvvo3bYYv,Please Be It,Generationals,1552187102,1
7KK3iJKF5uBl0BkH1BJnzf,Nobody Could Change Your Mind,Generationals,1552187136,1
5SAHQjxqRPpLN0W7Mnb31F,You Say It Too,Generationals,1552187337,1
6zFGUtz32LeyyUyLyzimHT,Say When,Generationals,1552187522,1
3DqdccUp5963rtH3n2XYB4,Now Look At Me,Generationals,1552187738,1
0zqmyB1prgGGiOS10sjH8A,"When They Fight, They Fight",Generationals,1552187938,1
0UcRp6HeHiGDXyuzINtd7P,Kemal,Generationals,1552188130,1
1PvsENmbP6vooYJEFjLNzE,In Green (feat. Sarah Quintana),Generationals,1552188316,1
4QBs03zMdjDtS6ZRAdojDv,Courtside,Triathalon,1552188875,1
2MDV2w1rdUPT4Qxm5L2Wzv,Taking What's Not Yours,TV Girl,1552189100,1
1MQeShIRRYCcaSs4XzWldh,Caesar,Ty Segall,1552189310,1
1zlclNkERGFrCxznXOgkD3,Celebrate,Anderson .Paak,1552189537,1
78wVIWmN0bsmba1YVfYlbB,Same Mistake,Swim Mountain,1552189787,1
1zid2PzxPLiZZNeL0a30WX,Walk On By,Pete Rock,1552189907,1
1qijhFTos9G7S25qwdKPZQ,You Broke My Cool,Pond,1552190146,1
4OQ9QaKIGEElvMb5edFo0h,Warmth of the Sun,levitation room,1552190276,1
19rLLojfDt4Yy4NRlqdLUi,Daisy,Pond,1552190657,1
6iU4r1gv8YZmWWq4kJknNh,Sixteen Days,Pond,1552190830,1
2rhJ5aL37Tc40c2lWUrsJB,Tasmania,Pond,1552191075,1
0Wl33FzpvOf6SpMw0FfGd0,The Boys Are Killing Me,Pond,1552191301,1
5cvzazmKknWEYWG3taVUys,Hand Mouth Dancer,Pond,1552191581,1
1vaVVxV5K7yIA5N5IwRxzi,Destination You!,Shuggie Otis,1552191847,1
1NeLwFETswx8Fzxl2AFl91,Something About Us,Daft Punk,1552192080,1
7FJ7lHtpbWvPKe3zCoeAWC,Kansas,Gorillaz,1552192328,1
2sYn7YqXx6Yjfi2qsfM33e,Great Things,Nehruviandoom,1552192558,1
26YQR6Y0lA0YTJqC3UkmU2,Taking My Time (feat. Asher Roth & Camila Recchio),Elements of Music,1552192742,1
3b0tvkTkszyK6JrJj9HuwF,A Letter,Blu & Exile,1552192850,1
1njWcL6NKXVei4Ib42OeM5,Crew Cut,Tijuana Panthers,1552193002,1
3F0mcxksBp33QrL6oyjvLN,Sakura Trees,Saib,1552193102,1
4COMWozkXKYV3K04eznjwQ,Carrot Juice (feat. Sulaiman),Vic Spencer,1552193350,1
7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,Arctic Monkeys,1552193523,1
5ZyIjFyRIjejl1pg5pxOVh,K.B.'s Alley (Mood Dudes Groove),Digable Planets,1552193903,1
4QBs03zMdjDtS6ZRAdojDv,Courtside,Triathalon,1552250909,1
3vYUizKWaqjYNrQni03kHE,I Want It,Triathalon,1552251084,1
2GtZpQBs6G6dO6NIHtoi0k,Yawn,Nick Dorian,1552251300,1
0KCTdSRNyE62hdn0GTMRsC,Disco Kid,Chaz Bundick Meets The Mattson 2,1552262029,1
1wUqPSPW6NOskhRHhIf9uU,Lovin' Man,Eugene McDaniels,1552262707,1
17JA4HlieSH7TY3pQk21MJ,Find a Topic (homies begged),Isaiah Rashad,1552262898,1
72TgoXc6ASwFQ11UuPqtgS,Pimp Hand,The Purist,1552263088,1
6vB49BJ70zBpDrrAPwdaB8,Drive Slow,Kanye West,1552263374,1
3FReeuzSopfaMzL1QXbqEa,Vanessa From Venezuela,3582,1552263667,1
4RpT8kJWPOCXG2dopzbcAF,Bstwun (Chppd),NxWorries,1552263775,1
0CycZ8pvvdqSyBxJLapOOI,"Sabbat, pt. 3",Cortex,1552264017,1
1FIGnUUG6xsrDCXHioj1nR,Skrawberries (feat. BJ The Chicago Kid),JID,1552264260,1
5E1iv04jk9SKiQoshaN1o2,She Moved On,Trapo,1552264496,1
6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,The Strokes,1552303840,1
2oRd8uU1u5aqUHw2VUKQoX,Night Time Blues,Castelluzzo,1552856684,1
1J7aG8YZaTJ0FCkcvjsVI5,Canvas,Ajmw,1552856990,1
3lpMD3JebxubkH25DmT6c8,Angel (feat. 9th Wonder),Terrace Martin,1552857211,1
1ce13xKtKSXTK1gcWt0dsC,Una Brisa De La Isla (feat. Scaley Walez),The Jazz Jousters,1552857405,1
6dykAIAUe10GWeNUs0Rsre,Johnny It's the Last Time,Raveena,1552857596,1
5vS0exugk3uvkQCqKLWVyD,Kompany,Monte Booker,1552858110,1
2t7S1XLq4g7YNfdVjZprcY,Dawn,Ol' Burger Beats,1552858266,1
1OLeA7zpNAHkHOzBwjYfy7,Rocket Science,Joyce Wrice,1552858607,1
14MRu7f8L7mmHjmAdxVu5I,A Tribe Called Government,Jordan Rakei,1552858812,1
4tsanIvppV5pAwWkOvpaFa,All Of You (Instrumental),Ruck P,1552859080,1
3qdA5B13PjcQaBzbMI3h8n,Bridges,Ol' Burger Beats,1552859323,1
7GqMTWXnrPMaSEnhFtFkgb,Intentions,Terrace Martin Presents The Pollyseeds,1552859559,1
2h4J5EwyzCgz61JvNwpqim,Mizu (Intro),Joe Hertz,1552859783,1
4310PP6zE9ZLyfNFF1372u,Flight,Monte Booker,1552860009,1
697zIbTO0LMhupzGblYREm,Imported Goods,Action Bronson,1552860266,1
2uyiDXCHUv0HklTTgyATgk,Harry Brompton's Ice Tea,Jadu Heart,1552860445,1
1jDIC1iM2sKteWL1OBlcEA,Knicks (Bonus),Action Bronson,1552861030,1
5NSQWvmoY1wrCfDDe07RcV,German Love,STRFKR,1552866800,1
11pl6qHKCuujdtnyGOI8Fi,Maria,STRFKR,1552866933,1
2W52EYOY4jbGgQPSdhBQau,Gerl,STRFKR,1552867133,1
46CoLG2D9YRLnSvtlBGJLC,Jay Dee 18 - Instrumental,J Dilla,1552867229,1
4sAHukt0TkE08mpMNgNwcp,I Got Cha Opin,Black Moon,1552867481,1
3qdA5B13PjcQaBzbMI3h8n,Bridges,Ol' Burger Beats,1552888635,1
3VqCtDdS09K7RYT1998Nxi,Egypt,Weldon Irvine,1552888675,1
17scDKWU4B9ahaKHsQpj2m,Passin' Me By - Fly As Pie Mix,The Pharcyde,1552930112,1
46CoLG2D9YRLnSvtlBGJLC,Jay Dee 18 - Instrumental,J Dilla,1552930218,1
1RiuVQWyC7g7tL3niYzHKP,Marijuana,Chrome Sparks,1552930894,1
23XmBijMpljQqee05QvmTt,Fkku,NxWorries,1552932992,1
1wUqPSPW6NOskhRHhIf9uU,Lovin' Man,Eugene McDaniels,1552933322,1
61rjspU9Rmf2NdrSmkVv0v,"Old, New Bycicle",Helvetia,1552933593,1
0M433gqUejjCujkzISWinQ,Riot,Hugh Masekela,1552933712,1
4JvBHC2Hv2DgJjIUdHtQag,SumthngNu,Knxwledge,1552937450,1
3ToO9EBuxj9gOgA5ZWbzJU,World In My Hands,Saba,1552937682,1
5mUNFqUbA1bY9l1qT9tyHT,Distant Land,Madlib,1552937923,1
5xJeZ6tLPOXNIrrphEIuay,435,"Tyler, The Creator",1552938036,1
5liT25TGynubg8APAUzUqC,Napalm Skyline,Dirty Art Club,1552938248,1
522oSSdYJqadyIK80MOOqz,"Lakers (feat. Ab-Soul, Polyester the Saint)",Freddie Gibbs,1552938582,1
3gXK6q2AmAU0fVMRYzLkKX,Cold Hearted,Blu,1552938841,1
7I633Kjfnn8TQLBvnffQ4q,I Can Do No Wrong,Guilty Simpson,1552939048,1
36zo4OJWNRgABwaf8QXWoP,It's Better for You (feat. Anderson Paak),Shafiq Husayn,1552939303,1
7e4AYmdtl26IhMpWFzb4cX,Swimming Stone,20syl,1552939548,1
5vS0exugk3uvkQCqKLWVyD,Kompany,Monte Booker,1552948910,1
0DCp9qI1JeaG0027LbWk3Z,a.r.,mindbody&beats,1552949004,1
3bKmTDB7cUoYoRdYoIvcoU,Tea Vender On the Street,Onra,1552959048,1
0oquPTbfQI0lXQahXLDKYX,Bitter,Cookin Soul,1552959270,1
7005T3yDuGLARyy5HNjDiY,Flu,Jameszoo,1552959667,1
3w04cXVTLNvkl6foI4K1ze,Pass the Vibes,Donnie Trumpet & The Social Experiment,1552959813,1
14n0apdmtQoDZFrSjAPyPX,Third Rock,Pure Essence,1552960050,1
147cHXa6L5Pgn4ecY9Ll1K,Slice of Paradise,Cool Company,1552960285,1
2puQWQWZFDaJu0966fx7Kc,Bower,Inner Wave,1552960447,1
25RPGkDBvks5Nr5e4sOM21,To Move On,Alex Izenberg,1552960695,1
4W1I2BS76ZXXZBiH1b7Kf0,Rollin',Dungeon Family,1552961177,1
3kL7Udq8QaJohy89Ss8dcL,Forgot Again,Loving,1552961572,1
7yflDT7Hm2j9Y8BFqf5IqT,Dream To Me,Dom Kennedy,1553015384,1
3qdA5B13PjcQaBzbMI3h8n,Bridges,Ol' Burger Beats,1553015581,1
05OgiLzbz7ohy2rBsSAuBs,4 Blacks,Black Milk,1553015846,1
6em5UF32ahwLxtW1DxIQnf,Planned Attack,Quasimoto,1553015846,1
1BrzHVGCZEYj52ImDRSCP6,Boulder Holder,Madvillain,1553016019,1
1hAsWvX1XHGbCEHDGhGs89,In The Rain,Ernest Ranglin,1553016257,1
43wNrzFHDA2tdz0kSQpkwJ,Milk,Magic Potion,1553016455,1
2cTqYG1rtwmpiXvhIuTQFY,Gypsy Woman,Joe Bataan,1553026122,1
6ulzLZnp6Y2TVLh1inckeJ,Brand Name,Mac Miller,1553026427,1
1Y63rJLx2KbigqvlXXwRNX,Blossom,Curtis Roach,1553026504,1
7FAIbXzdXDjOccdMaTxmwz,Brains Flew By (1964 version),Westside Gunn,1553026719,1
4QBs03zMdjDtS6ZRAdojDv,Courtside,Triathalon,1553028354,1
4cCVL4NWPmQAogxU64ieoD,Planet Junior,Babe Rainbow,1553028544,1
1osYkIYegkLLnPutvItBta,Finger,Ty Segall,1553028719,1
6GAemDMWAXa8wZOBkO1gar,Buggin' Out,A Tribe Called Quest,1553028940,1
6GI114RuBiRyc09NcXyU6y,Two Words,Kanye West,1553029284,1
0sLngPkCSYpVLOXtFZjUBR,Bluffin,Quasimoto,1553030255,1
5k3fT4ylXfQpE2M29sP3iL,Strung Out,Ruby Empress,1553030485,1
2wDLvQW0IVSxJ7kojl9wes,Pas de Transpiration (No Sweat),Sol Virani,1553030720,1
43tVqovviXhkmOV5LOkTn7,Burgundy,Earl Sweatshirt,1553030845,1
5hYokAbaNpGYOSYLYgwem6,Leaves,Dave B.,1553031035,1
7GUDlmw2a0b0OzaphiRIl4,Girls In June,Dirty Art Club,1553031180,1
46CoLG2D9YRLnSvtlBGJLC,Jay Dee 18 - Instrumental,J Dilla,1553031500,1
624w3LZtZ5Ij0N5LxhV5jx,Slept to Death,Statik Selektah,1553031725,1
7mvZp0gsp7DywHtV5eoLUC,Big Girl,Ghostface Killah,1553031938,1
4qQFwn7DUSL3qV8psue32d,Anyone,Swim Mountain,1553032165,1
6kP92fKzIyVJtNobCRsZ6G,Right Here,Dave B.,1553032366,1
6K7wB7VNOJMWFrRrfAhAxo,Enter The Void (feat. Ab-Soul),Joey Bada$$,1553032547,1
0qLt7pQhm8LDxFgI0YXdlY,Heavenly Father,Isaiah Rashad,1553032837,1
6vXCXMa2bjUjJQEb6Kygbm,No Chumps,Ralphy London,1553033014,1
3qdA5B13PjcQaBzbMI3h8n,Bridges,Ol' Burger Beats,1553105255,1
1YCt0tIYzY5zNWAF9HkaqG,Colored Emotions,Night Moves,1553105521,1
387w7MC59bPZBmOgn3yo6I,mirror,Samiyam,1553108258,1
6GI114RuBiRyc09NcXyU6y,Two Words,Kanye West,1553108522,1
4rGUG0Wk29QQyzn3V3iAG8,Hello Welcome,HOMESHAKE,1553109676,1
6jl01C724Mk68qlOQLco5I,Blow My High (Members Only),Kendrick Lamar,1553109892,1
6cBhKpoE1GNqEtwqGScyBy,Brothers On The Slide,Cymande,1553110140,1
1yeTf9ZUaNlJ7637FJLtRa,Broken (feat. Scarface),Freddie Gibbs,1553110512,1
71lyUtIPCMAYjTwwwxy2jW,4r Da Squaw,Isaiah Rashad,1553110753,1
58MeeOMk6PMQxXWY9YCNPD,Next Levels,King Geedorah,1553111005,1
5jhKUd7znWRTtbtSNP8pRy,Greenland,Vundabar,1553111286,1
5wOheEL4JSLeP9IrSnyjUi,Real. Now. Love.,Jerry Paper,1553111467,1
5vYuPLbrCpmp1raSasDnjC,Intro (Searching),Ta-ku,1553111559,1
0Hj5n2RMrcpa1NhamwCTuk,Chapel Perilous,Mild High Club,1553111845,1
0ryUcfZ9p8qMUzYXXAnYLf,P.N.C.,Smif-N-Wessun,1553112177,1
3gRlmtdCyNoKiyozn2pqc9,Mathematics,Mos Def,1553112420,1
6rBSNZMTJGKxuHPbqYTW0L,Intimate,Esbe,1553121598,1
2iy8dyGv0pCf6C6e23OzyV,Say for Certain,Generationals,1553121850,1
3uoey3KBEul4oJGbYP1fLx,Loungin,Mecca:83,1553121987,1
0Lti06D5MbTKj394SBlFla,Back 2 Basics,SLik d,1553122167,1
2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,1553122445,1
7yAAFi8NnEAu8Go9aBu0Jg,Sweet Va Breeze,DRAM,1553122665,1
2g72QoX5ZZlEqQpKfnOdrj,Expensive Shit,Fela Kuti,1553123479,1
1wIQtB3UQ1TfjNMZZqO6eh,everybody dies,J. Cole,1553123638,1
2Y7TGlQvYs0oquh3JEEFmC,You Say No,Ofege,1553123884,1
2N5zMZX7YeL1tico8oQxa9,Crazy,Gnarls Barkley,1553124063,1
12OkZyDWNBLUqoReoseGrc,Rhymes Like Dimes,MF DOOM,1553124318,1
7bp5DfkdK1OAvNJ1U4HfDA,Shadowboxin',GZA,1553124567,1
17JA4HlieSH7TY3pQk21MJ,Find a Topic (homies begged),Isaiah Rashad,1553124730,1
68ivEISjQ6pxNdeXULwdll,Feelin' Lovely,Connan Mockasin,1553126903,1
7EXv6YemPlpZGRBVb63Sjw,Chop,Ta-ku,1553127054,1
7yflDT7Hm2j9Y8BFqf5IqT,Dream To Me,Dom Kennedy,1553127249,1
3YeMropKuuqqfrGvj00uux,Respect,Blakface x SeanWyze,1553127573,1
3qdA5B13PjcQaBzbMI3h8n,Bridges,Ol' Burger Beats,1553229569,1
5yIztNLD8Sf5hedaj3AzNu,Run,Chicano Batman,1553229882,1
5hYEaLnayI7QbBV9vXyu5Y,Maybe One Day,Blu & Exile,1553230118,1
6piDHcH0vdPWzIg2uU2q3K,Lovin' It (feat. Joe Scudda),Little Brother,1553230384,1
01AJvnKOeHtFe9stZ7AGfm,Hityawitdat,Lootpack,1553230590,1
1mT6bWmDk49SpjrZGC96pa,Cue 1,Madlib,1553230667,1
4RpT8kJWPOCXG2dopzbcAF,Bstwun (Chppd),NxWorries,1553230780,1
4Q1GscFfPr9SM9g0uVf95h,June 30th (D.I.L.L.A),Ta-ku,1553230912,1
0q3e8Pgy4sgy1dzq5JIWVC,Girls In Pearls,S.Maharba,1553230989,1
4isFUxQUxqEGUbwnYIV1se,Droogs,NxWorries,1553231341,1
3qdA5B13PjcQaBzbMI3h8n,Bridges,Ol' Burger Beats,1553281975,1
1aKzgL3nsei4Idwi8H9Zts,"After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix",Kali Uchis,1553282183,1
7ehmKUoFpBAbilSQNSIEWK,Boston,Edo. G,1553282385,1
41veFoNLzWto2FFdzBJWRZ,Just Call My Name (feat. Jaysaun),Edo. G,1553282682,1
6jn2A66ztgXPrpeNsdiGHE,Tru Master,Pete Rock,1553283027,1
6dRj771QZr0KOQVwaB6ykM,Grown Man Sport,Pete Rock,1553283303,1
00t78SKl7PHj3KfQ54fenL,A Little Soul,Pete Rock,1553283658,1
4Qb7yDdOIpbe3N6X8eYf5A,The Boss,Pete Rock,1553283963,1
46CoLG2D9YRLnSvtlBGJLC,Jay Dee 18 - Instrumental,J Dilla,1553284073,1
5fyRqeycMofUoGmDis5Gu6,Bucktown,Smif-N-Wessun,1553284319,1
61xhzNDgit98Mwcz6Rsgam,OnToMe,Knxwledge,1553284471,1
0yZYzvcDYJBwSvXCBOCXwX,Cue 9,Madlib,1553284574,1
23CjyKdbwMQJ8At4qBcAHf,Pennyroyal,MF DOOM,1553285005,1
6mBbycgdWgHMPNyJLCEoW6,Drive In,MED,1553285245,1
5ZGN5X1sh3r7W4M3HNcRbt,Yahlubba(nnu),Mndsgn,1553285344,1
0N701hyoDy83L7vJqjazTU,Alexys,Freddie Gibbs,1553285528,1
1BrzHVGCZEYj52ImDRSCP6,Boulder Holder,Madvillain,1553285670,1
3jj5c4DGogPb9xglsxl4BI,Roman Candles (feat. Roc Marciano & Black Thought),The Alchemist,1553285846,1
3gRlmtdCyNoKiyozn2pqc9,Mathematics,Mos Def,1553286119,1
2Lrp4tSV5tx31PVmaTRcmV,Pilots,Curren$y,1553286319,1
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You,Pete Rock & C.L. Smooth,1553286610,1
1rGoKiMr4Mo5XNGcD3DOiQ,The Answer is Yes (Vocal Version),Damu The Fudgemunk,1553287135,1
6dRj771QZr0KOQVwaB6ykM,Grown Man Sport,Pete Rock,1553287628,1
6BBHu0wwIQZoqoPsrG7Bgz,Wede Harer Guzo,Hailu Mergia,1553288111,1
11aFVmFy8903RwDx4ohQiq,Be (Intro),Common,1553288262,1
5W7LilQ6fSdyC7BJSrhZpn,Lemon Grass,Bishop Nehru,1553295538,1
3NsPvsr9VrcMtAxJ50XCL9,Summatime (feat. Wale & Radiant Children),GoldLink,1553295936,1
49fueUd2ik003xurF75RB6,Under the Sheets,HOMESHAKE,1553296456,1
6dRj771QZr0KOQVwaB6ykM,Grown Man Sport,Pete Rock,1553383104,1
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You,Pete Rock & C.L. Smooth,1553383389,1
2MqoETdF8rSjUqZ7gV4CpR,5alive,Winona Forever,1553389833,1
5FX89IUKm9QJT9ymrmyK4k,Free Lunch,Isaiah Rashad,1553390519,1
2i3QOzoKnEjrlU0Ex5xpCH,Daddy,Dom Kennedy,1553390686,1
5vS0exugk3uvkQCqKLWVyD,Kompany,Monte Booker,1553390897,1
705u4LfXcTBuDOB8UCy0A7,Kush & Corinthians,Kendrick Lamar,1553391245,1
1aKzgL3nsei4Idwi8H9Zts,"After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix",Kali Uchis,1553484149,1
6dRj771QZr0KOQVwaB6ykM,Grown Man Sport,Pete Rock,1553484434,1
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You,Pete Rock & C.L. Smooth,1553485042,1
215zB0CsvAcVNF9d44yyyd,Boston (Instrumental),Edo. G,1553485290,1
7JXHle7xIey74rrmu8oUkG,Show Off,Smoke Dza,1553485529,1
6MBbOZT1sIX3MyWbc8a6IL,Jay Dee 19 - Instrumental,J Dilla,1553485750,1
46CoLG2D9YRLnSvtlBGJLC,Jay Dee 18 - Instrumental,J Dilla,1553485825,1
0TzIHqhAbvYR6qJKrMMFlk,My Way Home,Kanye West,1553485951,1
0sxnHAUPHTFAqRLTLuVoTz,Midnight Anthem,The Midnight Eez,1553486130,1
5Nn2Dj7OQsGL6pgQ9iIzPp,Ghostwriter,RJD2,1553486444,1
7EXv6YemPlpZGRBVb63Sjw,Chop,Ta-ku,1553486498,1
3GpluYz11wqZ7W74fp9pvZ,There,froyo ma,1553486751,1
0BeAL5sGX7mxLNDWUJ36Ci,I Am The Changer,Cotton Jones,1553487140,1
3iVcZ5G6tvkXZkZKlMpIUs,Alright,Kendrick Lamar,1553487371,1
2MSKUCw4Tx5HRN8sMhmbUx,Let It Happen,Jon Bap,1553487552,1
33UusuP8H9JhnTfUD4JeKf,Escaping Youth,Awon,1553487759,1
7pda6TLAbVGxUjIUtbiNt0,Dope Dealer,ScHoolboy Q,1553487983,1
0IabpxMpUV7waD7U4uDIMJ,Impossible,Travis Scott,1553488242,1
4HUflQIAvLWeFRsffaivKH,Planet Xanax,Dirty Art Club,1553488347,1
0nDyuRDSaYF0Zf9XHpKFsU,Keep It Alive! Instro (Instrumental),Kero One,1553488544,1
4c2VZAmTgDo0Wp2bsvpfFv,potion,lojii,1553488791,1
1l32mo5oW5oIRRjNnVJBNR,Come Together,The Internet,1553489073,1
1DWNQ9ZC6Ttmst24QcmR4F,Soul Power,Mecca:83,1553489347,1
5nVK2UTeK0vJYePgxOjFPz,Work,Maxo Kream,1553489962,1
2FKsGoYghIBDdxsXXBIfJg,winter in rio,Wun Two,1553490054,1
7lhkOb0VNnTlshwifCEoSr,Molasses,Earl Sweatshirt,1553565147,1
3aP0MsLipVga7jVTcDTeH6,Dntstop (Interlude),NxWorries,1553565184,1
0rVmAzRuch2J8raISV60uM,Special,Strange Fruit Project,1553565461,1
1Y2ExJJ9Dmb9po8K0ybSj3,All Caps,Madvillain,1553565583,1
32WDVNZXIAuu7EqncTTKjH,Electric Relaxation,A Tribe Called Quest,1553565826,1
3cR19PDGb6w48V96kMaZOf,AM // Radio,Earl Sweatshirt,1553566075,1
4ZFHITy0bAeZ3oFfvR0HaI,Put a Light On,Generationals,1553566297,1
1tdmrgGO5H0zWRkNqT6UT4,I'm the Moon,Spooky Mansion,1553566464,1
17scDKWU4B9ahaKHsQpj2m,Passin' Me By - Fly As Pie Mix,The Pharcyde,1553566751,1
6HadZejJaG1KfJkXC4HAbv,She Said,The Pharcyde,1553567061,1
0KvyxPJcQNG3d2Tg0LUgjI,LetMeRideSoul!!!!!,9th Wonder,1553567200,1
0G1ds3IRHW8EutuTbvxyoY,My First Reply (Till It's Over),Dom Kennedy,1553630232,1
4tEaytMs86hIaOSsiGoLcP,Excursions,A Tribe Called Quest,1553630463,1
7sr74Bz3GBTNMQe1m4F5Ut,JoHn Muir,ScHoolboy Q,1553630679,1
0lgmBKxmBYmsi2OyGnG9E4,From Trouble They Know Me,Trouble Knows Me,1553630891,1
3yysH58lQjPaKRdALIHisV,Gimme Your's,AZ,1553631075,1
1Gcg62WCWynIyjilpHFYTJ,Intro,Yellow Days,1553636591,1
2SRrD0LC0M4OiLAUiWt903,Avocado Andrew,Mac DeMarco,1553636665,1
46GtXJhBPraCMc8fA7nRrE,Bishop,Ras Kass,1553636872,1
0ecA2Mlr8kjR3PMWSo1Xak,Private Party,Marcellus Juvann,1553637123,1
2cYZpcIV39X48RnOFM7w2V,All Falls Down,Kanye West,1553637383,1
1dVv3gEVfJPMLFV0h06YGa,Anything,Curren$y,1553637569,1
60pHETtVZP4hddnCg1sKpb,Believe in Me,Flamingosis,1553637863,1
6cmt9CRoK0KGcNg9Tpje53,Riot!,Earl Sweatshirt,1553637943,1
3PTW5X4BlDqVkxNoTTqBqb,Wish You Were Gone,Cosmo Pyke,1553638218,1
3URWGCvAnCRcubeee7iHI6,Jazzercise,Thelonious Martin,1553644073,1
0AnLCkvhn3HUYkws8rgklp,Starlite,NxWorries,1553644273,1
3InFcD65QGmnAC5NiFMEG9,Low Class Conspiracy,Quasimoto,1553644661,1
23T4gelZgImtFxbHjXnYbm,The Waters,Anderson .Paak,1553645079,1
6bj42Hzr3RErxhfgSTdSx6,Terry,Action Bronson,1553645203,1
2FKsGoYghIBDdxsXXBIfJg,winter in rio,Wun Two,1553647968,1
0CjJqkWOpIUXdem5hUcxAk,Momma,Kendrick Lamar,1553648271,1
5zwz05jkQVT68CjUpPwFZe,N.Y. State of Mind,Nas,1553648562,1
2GRDDzw7TnGRawKSZPnKv2,West (feat. Daniel Caesar),River Tiber,1553648940,1
2p4ARx5nk3b9Jh07ivQR1c,End of The niGht.,Phony Ppl,1553649131,1
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,Fleetwood Mac,1553650310,1
2qw0CnJi9NXfsVaUJZ7Tq8,Fryin',Spillage Village,1553650600,1
15ZK7jqd5QxlR31v9tJgWs,Relax Your Mind,Saito,1553650726,1
0zYkf4pCiGAhEp5Z3iUkml,'Til It's Over,Anderson .Paak,1553650941,1
2dcFp5BKSHTbzoyJd0MdRk,Ain't No Sunshine,The Equatics,1553651256,1
4Jg1hIE4HZgxbOYwvh0dh2,Sho' Nuff,"Sly, Slick & Wicked",1553651428,1
5Nv8GtZ2u87p2RuWoZKZkC,The Popcorn - Live At Dallas Memorial Auditorium / 1968,James Brown,1553651782,1
1Mf0wMktULmsA4cqXOPcPB,Charlie Brown (feat. Blu),Scienze,1553652042,1
4j4pPKE3xAblPIbhxScC1j,Rawnald Gregory Erickson the Second,STRFKR,1553652246,1
7crtAUTSKANfQQQsGM7I7o,Cicso Fare,The Equatics,1553652487,1
4waE9P6nLmok9FPo0GteRo,Mystery,Milo Mills,1553653068,1
5xJeZ6tLPOXNIrrphEIuay,435,"Tyler, The Creator",1553653242,1
5dcZUsgcMW57ju0A379O7c,Them Changes,Thundercat,1553653441,1
4qiuU8X6v2Bimr3lBjS98N,Know You Can,9th Wonder,1553653658,1
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You,Pete Rock & C.L. Smooth,1553654353,1
0SFGeQL6FzJVMYXVxbCZuD,Fire Kicking Tree Limbs (feat. Money Makin Nique),EARTHGANG,1553654761,1
1cwWIZtBYrnV3qM0inD1s8,Heart of Grass,Silk Rhodes,1553655041,1
5jq3Lzz8Y4ROTFlOyMQYdW,Sidepiece,NxWorries,1553655572,1
2i5hPMIQHXBIgSIny8jfr0,Throw It All Away,Evidence,1553655745,1
2RPbEp0DyBVlkRvvYKopO7,Wat's Wrong (feat. Zacari & Kendrick Lamar),Isaiah Rashad,1553658259,1
46CoLG2D9YRLnSvtlBGJLC,Jay Dee 18 - Instrumental,J Dilla,1553658343,1
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You,Pete Rock & C.L. Smooth,1553725162,1
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,Fleetwood Mac,1553725478,1
3gY6tiCNsuVi6s8kPV6aQg,Nas Is Like,Nas,1553725732,1
13aU32nHg9iupx1mZL0RLE,Migibima Moltual,Hailu Mergia,1553747017,1
5uM2TbV57PabdmqUTJa1pG,L'enfant samba,Cortex,1553747198,1
6NghCICdlPWjiJt7Pp1Sxx,Twofifteen,Black Thought,1553747417,1
5F4KHwTtgJC9RPAsAC7JDr,Can I Help You?,Amnesty,1553747899,1
33zbOXJSwW7uf4VXXWow2O,the ends,Travis Scott,1553748136,1
1aKzgL3nsei4Idwi8H9Zts,"After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix",Kali Uchis,1553800342,1
46CoLG2D9YRLnSvtlBGJLC,Jay Dee 18 - Instrumental,J Dilla,1553800421,1
1deetO7jeQqMH2C7kSH32a,Jump Off The Roof,Vince Staples,1553811284,1
